Time,Latitude,Longitude,Accuracy,Altitude,VerticalAccuracy,Velocity,Heading,DetectedActivties,UNKNOWN,STILL,TILTING,ON_FOOT,WALKING,RUNNING,IN_VEHICLE,ON_BICYCLE,IN_ROAD_VEHICLE,IN_RAIL_VEHICLE,IN_TWO_WHEELER_VEHICLE,IN_FOUR_WHEELER_VEHICLE
2021-12-07 14:27:54,-34.58113930,-58.40952520,32,8,3,4,118,0,,,,,,,,,,,,
2021-12-07 14:29:58,-34.58158040,-58.40325100,32,8,3,8,112,0,,,,,,,,,,,,
2021-12-07 14:31:57,-34.58499380,-58.38971880,32,11,3,7,97,0,,,,,,,,,,,,
2021-12-07 14:34:19,-34.58829170,-58.38275420,32,22,20,6,122,0,,,,,,,,,,,,
2021-12-07 14:37:47,-34.59533770,-58.37285710,24,11,3,9,157,0,,,,,,,,,,,,
2021-12-07 14:38:20,-34.59863730,-58.37390250,16,,,,,0,,,,,,,,,,,,
2021-12-07 14:39:50,-34.59965820,-58.37291210,32,19,3,0,253,0,,,,,,,,,,,,
2021-12-07 14:42:58,-34.59859390,-58.37438990,16,18,3,0,262,0,,,,,,,,,,,,
2021-12-07 14:44:49,-34.59873740,-58.37650360,35,,,,,0,,,,,,,,,,,,
2021-12-07 14:44:50,-34.59874880,-58.37655220,46,,,,,0,,,,,,,,,,,,
2021-12-07 14:46:11,-34.59887050,-58.37667780,16,19,3,0,198,0,,,,,,,,,,,,
2021-12-07 14:54:07,-34.59863210,-58.37668360,35,20,12,,,0,,,,,,,,,,,,
2021-12-07 15:31:29,-34.59872950,-58.37584620,35,19,18,,,0,,,,,,,,,,,,
2021-12-07 15:32:58,-34.59874880,-58.37655220,46,,,,,0,,,,,,,,,,,,
2021-12-07 15:33:08,-34.59930660,-58.37310220,16,,,,,0,,,,,,,,,,,,
2021-12-07 15:35:20,-34.59864950,-58.37325160,32,18,3,0,97,0,,,,,,,,,,,,
2021-12-07 15:37:34,-34.59925300,-58.37314020,16,19,3,0,327,0,,,,,,,,,,,,
2021-12-07 15:39:42,-34.59858730,-58.37416230,32,18,3,0,265,0,,,,,,,,,,,,
2021-12-07 15:40:49,-34.59869760,-58.37572930,32,,,,,0,,,,,,,,,,,,
2021-12-07 15:40:58,-34.59876720,-58.37668230,32,,,,,0,,,,,,,,,,,,
2021-12-07 15:41:53,-34.59901690,-58.38092360,32,,,,,0,,,,,,,,,,,,
2021-12-07 15:44:18,-34.60056630,-58.38202100,16,21,3,3,185,0,,,,,,,,,,,,
2021-12-07 15:46:46,-34.60251800,-58.38191030,32,21,3,3,178,0,,,,,,,,,,,,
2021-12-07 15:50:27,-34.60297780,-58.38198000,32,22,3,0,222,0,,,,,,,,,,,,
2021-12-07 15:52:32,-34.60588970,-58.38219210,32,26,3,8,203,0,,,,,,,,,,,,
2021-12-07 15:55:26,-34.61136070,-58.38178830,32,24,3,4,177,0,,,,,,,,,,,,
2021-12-07 15:57:33,-34.61250950,-58.37298470,32,21,3,10,85,0,,,,,,,,,,,,
2021-12-07 16:00:29,-34.61500440,-58.36690410,32,11,3,9,178,0,,,,,,,,,,,,
2021-12-07 16:03:37,-34.61704860,-58.36866460,32,13,8,0,264,0,,,,,,,,,,,,
2021-12-07 16:05:45,-34.61414630,-58.36902510,32,11,3,6,354,0,,,,,,,,,,,,
2021-12-07 16:07:50,-34.60618730,-58.36953780,16,15,3,6,310,0,,,,,,,,,,,,
2021-12-07 16:10:58,-34.60276840,-58.36753070,32,14,4,3,84,0,,,,,,,,,,,,
2021-12-07 16:13:21,-34.59394360,-58.36970470,8,11,3,9,343,0,,,,,,,,,,,,
2021-12-07 16:15:35,-34.58848310,-58.37124460,6,12,3,7,343,0,,,,,,,,,,,,
2021-12-07 16:17:51,-34.58185920,-58.37348710,16,9,3,0,344,0,,,,,,,,,,,,
2021-12-07 16:20:02,-34.58226590,-58.37638650,16,11,3,4,354,0,,,,,,,,,,,,
2021-12-07 16:22:13,-34.57845410,-58.38339300,32,11,3,14,285,0,,,,,,,,,,,,
2021-12-07 16:24:53,-34.57235370,-58.39489080,6,5,3,12,307,0,,,,,,,,,,,,
2021-12-07 16:27:32,-34.56632490,-58.40102990,4,5,3,14,344,0,,,,,,,,,,,,
2021-12-07 16:29:39,-34.55901540,-58.40902540,8,1,3,11,316,0,,,,,,,,,,,,
2021-12-07 16:32:24,-34.56141320,-58.40687570,6,3,3,14,139,0,,,,,,,,,,,,
2021-12-07 16:34:36,-34.56787680,-58.40253110,8,5,3,10,279,0,,,,,,,,,,,,
2021-12-07 16:37:20,-34.57192600,-58.41223380,4,4,3,11,214,0,,,,,,,,,,,,
2021-12-07 16:39:29,-34.57894890,-58.41886400,6,5,3,4,218,0,,,,,,,,,,,,
2021-12-07 16:42:14,-34.58068310,-58.42059310,16,5,3,0,227,0,,,,,,,,,,,,
2021-12-07 16:44:43,-34.58016210,-58.42270250,16,5,3,3,308,0,,,,,,,,,,,,
2021-12-07 16:46:49,-34.58175080,-58.42571170,32,9,3,5,311,0,,,,,,,,,,,,
2021-12-07 16:48:53,-34.58527250,-58.42976320,32,8,3,8,216,0,,,,,,,,,,,,
2021-12-07 16:51:30,-34.58582210,-58.43417410,32,10,3,6,313,0,,,,,,,,,,,,
2021-12-07 16:51:32,-34.58457000,-58.43588280,35,,,,,0,,,,,,,,,,,,
2021-12-07 16:56:25,-34.58475870,-58.43528200,32,11,3,0,86,0,,,,,,,,,,,,
2021-12-07 17:04:40,-34.58538610,-58.43483360,35,14,1,,,0,,,,,,,,,,,,
2021-12-07 17:12:21,-34.58456060,-58.43586880,35,14,2,,,0,,,,,,,,,,,,
2021-12-07 17:17:41,-34.58561090,-58.43627590,16,13,3,5,117,0,,,,,,,,,,,,
2021-12-07 17:19:36,-34.58518470,-58.43516450,65,,,,,0,,,,,,,,,,,,
2021-12-07 17:22:35,-34.57873250,-58.42699030,16,7,3,1,33,0,,,,,,,,,,,,
2021-12-07 17:25:54,-34.57271850,-58.42402150,16,5,3,0,23,0,,,,,,,,,,,,
2021-12-07 17:28:48,-34.57196970,-58.42172080,16,9,22,3,114,0,,,,,,,,,,,,
2021-12-07 17:32:16,-34.57891000,-58.40667630,16,8,3,12,133,0,,,,,,,,,,,,
2021-12-07 17:33:16,-34.57718290,-58.40342950,37,,,,,0,,,,,,,,,,,,
2021-12-07 17:34:53,-34.57680610,-58.40256640,32,6,3,5,294,0,,,,,,,,,,,,
2021-12-07 17:37:48,-34.57728610,-58.40352560,32,7,3,0,212,0,,,,,,,,,,,,
2021-12-07 19:17:08,-34.57666080,-58.40473930,37,13,4,,,0,,,,,,,,,,,,
2021-12-07 19:17:42,-34.57750250,-58.40322050,67,,,,,0,,,,,,,,,,,,
2021-12-07 19:19:31,-34.57361370,-58.41376180,16,5,3,9,218,0,,,,,,,,,,,,
2021-12-07 19:22:49,-34.57123980,-58.42249970,24,11,6,12,298,0,,,,,,,,,,,,
2021-12-07 19:25:44,-34.56839350,-58.43102510,48,7,3,7,215,0,,,,,,,,,,,,
2021-12-07 19:29:43,-34.56864110,-58.43437480,32,8,3,4,35,0,,,,,,,,,,,,
2021-12-07 19:32:30,-34.56760940,-58.43031110,32,6,3,12,119,0,,,,,,,,,,,,
2021-12-07 19:34:38,-34.57175840,-58.42232380,32,13,12,10,120,0,,,,,,,,,,,,
2021-12-07 19:36:43,-34.57779760,-58.40876640,32,8,3,13,118,0,,,,,,,,,,,,
2021-12-07 19:39:01,-34.58136480,-58.40355130,32,8,3,3,125,0,,,,,,,,,,,,
2021-12-07 19:41:04,-34.58541960,-58.38844110,32,10,3,10,119,0,,,,,,,,,,,,
2021-12-07 19:43:29,-34.58851900,-58.38233590,32,15,15,5,122,0,,,,,,,,,,,,
2021-12-07 19:46:08,-34.59246470,-58.38283270,32,26,3,0,176,0,,,,,,,,,,,,
2021-12-07 19:48:37,-34.59449630,-58.38583470,48,24,18,,171,0,,,,,,,,,,,,
2021-12-07 19:51:22,-34.59422700,-58.38026450,68,,,,,0,,,,,,,,,,,,
2021-12-07 19:51:36,-34.59414440,-58.38134050,32,24,3,5,86,0,,,,,,,,,,,,
2021-12-07 19:53:50,-34.59471560,-58.37989700,48,19,8,,,0,,,,,,,,,,,,
2021-12-07 19:57:52,-34.59414420,-58.38001700,51,26,2,,,0,,,,,,,,,,,,
2021-12-07 20:00:22,-34.59432080,-58.38149330,32,23,8,,,0,,,,,,,,,,,,
2021-12-07 22:54:14,-34.59414090,-58.38042610,35,28,3,,,0,,,,,,,,,,,,
2021-12-07 22:58:42,-34.59422760,-58.38090760,81,,,,,0,,,,,,,,,,,,
2021-12-07 23:00:33,-34.59553480,-58.37719470,53,25,2,,,0,,,,,,,,,,,,
2021-12-07 23:03:13,-34.59189760,-58.37648020,48,11,3,11,308,0,,,,,,,,,,,,
2021-12-07 23:05:18,-34.58368920,-58.39167210,48,12,3,9,298,0,,,,,,,,,,,,
2021-12-07 23:07:29,-34.57799390,-58.40297020,32,8,3,11,311,0,,,,,,,,,,,,
2021-12-07 23:09:33,-34.57275490,-58.41010450,32,5,3,16,309,0,,,,,,,,,,,,
2021-12-07 23:11:43,-34.57329830,-58.41811070,16,4,3,18,298,0,,,,,,,,,,,,
2021-12-07 23:14:16,-34.56908850,-58.42696330,16,5,3,13,304,0,,,,,,,,,,,,
2021-12-07 23:15:31,-34.57037190,-58.43184520,32,,,,,0,,,,,,,,,,,,
2021-12-07 23:16:36,-34.57142480,-58.43220890,32,7,3,2,69,0,,,,,,,,,,,,
2021-12-07 23:19:17,-34.57032130,-58.43217810,48,11,3,,,0,,,,,,,,,,,,
2021-12-08 00:43:39,-34.57123890,-58.43203950,35,8,3,,,0,,,,,,,,,,,,
2021-12-08 01:10:57,-34.57065120,-58.43159350,35,8,4,,,0,,,,,,,,,,,,
2021-12-08 01:13:44,-34.56985610,-58.43264850,35,8,3,,,0,,,,,,,,,,,,
2021-12-08 01:16:13,-34.56985610,-58.43264850,35,8,3,,,0,,,,,,,,,,,,
2021-12-08 01:19:21,-34.57021740,-58.43167990,64,4,3,2,,0,,,,,,,,,,,,
2021-12-08 01:21:50,-34.57021740,-58.43167990,64,4,3,2,,0,,,,,,,,,,,,
2021-12-08 03:09:24,-34.57033370,-58.43266520,35,4,7,,,0,,,,,,,,,,,,
2021-12-08 03:11:54,-34.57033370,-58.43266520,35,4,7,,,0,,,,,,,,,,,,
2021-12-08 03:12:30,-34.57134340,-58.43244670,35,4,7,,,0,,,,,,,,,,,,
2021-12-08 03:14:54,-34.57227200,-58.43283810,38,4,6,,,0,,,,,,,,,,,,
2021-12-08 03:14:59,-34.57134340,-58.43244670,35,4,7,,,0,,,,,,,,,,,,
2021-12-08 03:19:58,-34.57134530,-58.43235860,6,7,3,1,29,0,,,,,,,,,,,,
2021-12-08 03:23:37,-34.57049530,-58.43158100,32,6,3,0,213,0,,,,,,,,,,,,
2021-12-08 03:28:58,-34.57062020,-58.43201370,35,19,6,,,0,,,,,,,,,,,,
2021-12-08 05:26:12,-34.57084570,-58.43167450,35,19,7,,,0,,,,,,,,,,,,
2021-12-08 07:26:21,-34.57075970,-58.43173280,35,15,6,,,0,,,,,,,,,,,,
2021-12-08 11:30:22,-34.57069230,-58.43187460,35,9,9,,,0,,,,,,,,,,,,
2021-12-08 15:55:53,-34.57008800,-58.43232300,24,14,3,0,,0,,,,,,,,,,,,
2021-12-08 18:33:45,-34.57066630,-58.43185460,35,7,17,,,0,,,,,,,,,,,,
2021-12-08 18:36:25,-34.57146100,-58.43229100,35,7,19,,,0,,,,,,,,,,,,
2021-12-08 19:27:43,-34.57063320,-58.43189240,35,7,18,,,0,,,,,,,,,,,,
2021-12-08 21:40:21,-34.57074510,-58.43165740,35,7,21,,,0,,,,,,,,,,,,
2021-12-08 21:42:43,-34.57168180,-58.43245430,35,8,17,,,0,,,,,,,,,,,,
2021-12-08 21:50:09,-34.57060820,-58.43186080,35,9,18,,,0,,,,,,,,,,,,
2021-12-08 22:41:53,-34.56973160,-58.43274770,35,7,16,,,0,,,,,,,,,,,,
2021-12-08 22:46:14,-34.57078420,-58.43214800,67,,,,,0,,,,,,,,,,,,
2021-12-08 22:49:33,-34.56357120,-58.43656070,16,7,3,10,306,0,,,,,,,,,,,,
2021-12-08 22:52:13,-34.55845450,-58.44614920,16,6,3,10,324,0,,,,,,,,,,,,
2021-12-08 22:55:06,-34.55160140,-58.45208550,16,6,3,11,324,0,,,,,,,,,,,,
2021-12-08 22:57:16,-34.54288590,-58.46182450,8,8,3,12,317,0,,,,,,,,,,,,
2021-12-08 22:59:30,-34.53402360,-58.46782670,16,7,14,9,335,0,,,,,,,,,,,,
2021-12-08 23:02:23,-34.52508210,-58.47216400,16,6,9,9,339,0,,,,,,,,,,,,
2021-12-08 23:04:27,-34.51638850,-58.47598310,32,8,3,13,342,0,,,,,,,,,,,,
2021-12-08 23:07:08,-34.50792530,-58.47859760,16,7,3,1,338,0,,,,,,,,,,,,
2021-12-08 23:09:21,-34.50865310,-58.48003970,16,10,3,0,240,0,,,,,,,,,,,,
2021-12-08 23:11:54,-34.50933680,-58.48153160,16,15,5,4,240,0,,,,,,,,,,,,
2021-12-08 23:13:18,-34.50658170,-58.48318470,32,,,,,0,,,,,,,,,,,,
2021-12-08 23:13:20,-34.50647340,-58.48322600,45,,,,,0,,,,,,,,,,,,
2021-12-08 23:17:49,-34.50666250,-58.48311540,32,19,3,0,124,0,,,,,,,,,,,,
2021-12-08 23:41:59,-34.50649030,-58.48308280,35,18,15,,,0,,,,,,,,,,,,
2021-12-09 02:05:41,-34.50647340,-58.48322600,45,,,,,0,,,,,,,,,,,,
2021-12-09 02:07:56,-34.50998700,-58.47871520,16,9,3,11,160,0,,,,,,,,,,,,
2021-12-09 02:10:39,-34.52232890,-58.47340760,16,10,3,2,160,0,,,,,,,,,,,,
2021-12-09 02:12:52,-34.53451940,-58.46761260,16,13,3,9,154,0,,,,,,,,,,,,
2021-12-09 02:15:04,-34.54367250,-58.46098350,8,7,3,12,137,0,,,,,,,,,,,,
2021-12-09 02:17:17,-34.55042700,-58.45313970,16,6,3,14,145,0,,,,,,,,,,,,
2021-12-09 02:19:55,-34.56137260,-58.44370650,48,7,3,,,0,,,,,,,,,,,,
2021-12-09 02:22:45,-34.57060250,-58.43226760,32,,,,,0,,,,,,,,,,,,
2021-12-09 02:25:51,-34.57056660,-58.43254860,48,14,3,,,0,,,,,,,,,,,,
2021-12-09 02:38:09,-34.56918810,-58.43171410,32,17,79,,,0,,,,,,,,,,,,
2021-12-09 02:41:13,-34.56918810,-58.43171410,32,17,79,,,0,,,,,,,,,,,,
2021-12-09 02:41:14,-34.57065650,-58.43177260,48,15,3,,,0,,,,,,,,,,,,
2021-12-09 13:23:54,-34.57050410,-58.43246730,41,21,12,,,0,,,,,,,,,,,,
2021-12-09 13:59:23,-34.57074990,-58.43172350,35,21,11,,,0,,,,,,,,,,,,
2021-12-09 14:29:09,-34.57077590,-58.43174070,35,21,4,,,0,,,,,,,,,,,,
2021-12-09 17:20:34,-34.57051510,-58.43242110,35,10,15,,,0,,,,,,,,,,,,
2021-12-09 17:23:26,-34.57059730,-58.43208370,49,,,,,0,,,,,,,,,,,,
2021-12-09 17:24:59,-34.56718680,-58.43311180,32,8,3,0,35,0,,,,,,,,,,,,
2021-12-09 17:27:05,-34.56738940,-58.43055630,32,6,3,2,123,0,,,,,,,,,,,,
2021-12-09 17:29:08,-34.57170250,-58.42213300,16,21,12,5,122,0,,,,,,,,,,,,
2021-12-09 17:31:34,-34.57628440,-58.41206940,16,7,3,10,119,0,,,,,,,,,,,,
2021-12-09 17:33:43,-34.57840270,-58.40749770,32,8,3,15,122,0,,,,,,,,,,,,
2021-12-09 17:35:56,-34.58510150,-58.38946300,16,11,3,14,107,0,,,,,,,,,,,,
2021-12-09 17:38:19,-34.58904870,-58.38209000,16,17,28,5,237,0,,,,,,,,,,,,
2021-12-09 17:40:49,-34.59284370,-58.38277590,32,26,3,3,244,0,,,,,,,,,,,,
2021-12-09 17:44:09,-34.59529120,-58.38410170,48,15,5,,,0,,,,,,,,,,,,
2021-12-09 17:47:09,-34.59436040,-58.38103860,34,,,,,0,,,,,,,,,,,,
